"","Date","Close.Last","Volume","Open","High","Low","change","change_cat","moon","slash","plus","star","two","lunar","solar","flare"
"52",2024-01-16,38.93,13383450,39.29,"$39.38","$38.10",0.359999999999999,1,0,0,0,0,0,0,0,0
"53",2024-01-12,39.78,26572450,42.57,"$42.64","$39.76",2.79,1,0,0,0,0,0,0,0,0
"54",2024-01-11,44.51,6750274,44.06,"$44.54","$43.41",-0.449999999999996,0,0,0,0,0,0,0,0,0
"55",2024-01-10,44.26,8337510,43.68,"$44.50","$43.43",-0.579999999999998,0,0,0,0,0,0,0,0,0
"56",2024-01-09,43.54,9334293,43.53,"$44.16","$43.056",-0.00999999999999801,0,0,0,0,0,0,0,0,0
"57",2024-01-08,42.92,13003760,41.48,"$43.52","$41.44",-1.44,0,0,0,0,0,0,0,0,0
"58",2024-01-05,41.76,7198673,40.41,"$42.01","$40.28",-1.35,0,0,0,0,0,0,0,0,0
"59",2024-01-04,40.47,6913849,39.71,"$40.885","$39.60",-0.759999999999998,0,0,0,0,0,0,0,0,0
"60",2024-01-03,39.53,9730262,40.06,"$40.56","$39.40",0.530000000000001,1,0,0,0,0,0,0,0,0
"61",2024-01-02,40.72,6331256,41.13,"$41.69","$40.56",0.410000000000004,1,0,0,0,0,0,0,0,0
"62",2023-12-29,41.26,5593172,41.84,"$41.8995","$41.18",0.580000000000005,1,0,0,0,0,0,0,0,0
"63",2023-12-28,41.97,3813693,41.56,"$42.03","$41.48",-0.409999999999997,0,0,0,0,0,0,0,0,0
"64",2023-12-27,41.73,4863106,42.12,"$42.22","$41.525",0.390000000000001,1,1,0,0,0,0,0,0,0
"65",2023-12-26,42.08,5260449,42.46,"$42.55","$41.965",0.380000000000003,1,0,0,0,0,0,0,0,0
"66",2023-12-22,42.55,4964191,42.58,"$42.98","$42.26",0.0300000000000011,1,0,0,0,0,0,0,0,0
"67",2023-12-21,42.58,7572997,41.8,"$42.625","$41.80",-0.780000000000001,0,0,0,0,0,0,0,0,0
"68",2023-12-20,41.18,7778943,42,"$42.73","$41.125",0.82,1,0,0,0,0,0,0,0,0
"69",2023-12-19,42.42,7220747,42.6,"$42.94","$42.22",0.18,1,0,0,0,0,0,0,0,0
"70",2023-12-18,42.33,9030207,43.19,"$43.36","$42.15",0.859999999999999,1,0,0,0,0,0,0,0,0
